Category,Category2,Category3,Manufacturer,Product Name,ASIN Code,Description,Image URL,Price,J.Discount Price,K.Stock,L.Tax,M.Status,N.URL,O.Point,P.Point Type,Q.Related Item,R.Related Item,S.Cross Sell,T.Meta Key Words,U.Meta Description,V.Delete Key,W.Cost,X.Price2,Y.Tag,Z.Shipping Fee
Toys & Games,Action Fugures,,Kotobukiya,"Kotobukiya Superman New 52 ""DC Comics"" ArtFX + Statue",B008KHG2K2,"A KOTOBUKIYA Japanese import! It's a bird, it's a plane... DC Comics' ""New 52"" is nearly one year old and already it's made a huge impact on the medium. With 52 re-launched titles the event attracted new readers and gave longtime fans a change of pace. The new storylines also brought new looks and costumes to familiar characters, and Kotobukiya is celebrating those designs in a new series of ARTFX+ Statues starting with none other than the Man of Steel himself, SUPERMAN! Clark Kent is the last surviving son of planet Krypton, sent to Earth to avoid its destruction. The combination of his ancestry and our planet's yellow sun has given him incredible powers which he uses to defend humanity against its greatest threats. Superman stands in a classic heroic pose, his feet spread apart and his fists held tensely at his sides. The intense look on his face captures the Kryptonian's focus and drive, while his intricately sculpted muscles show you that he has the power to back it up. Superman's resplendent red and blue New 52 costume is accurate down to the last detail with its iconic red on yellow ""S"" emblem, textured suit, technological belt and boots, and of course his long cape. Sculpted by Goutaro Takeuchi, the Man of Steel stands 7 _ｽ inches tall (in the ARTFX+ 1/10th scale) on his included magnetic display base. Superman will be joined by his fellow Justice League of America members with a new release coming each month, so get them all and display your own superhero team!",41jX3JTDbfL.jpg/41zR4XkyHpL.jpg/41L7quY69sL.jpg/51tR8GoVe2BL.jpg/41ije7SDAjL.jpg/512BXwHLCEmL.jpg/41yvXSH6e2BL.jpg,27.99,,100,,1,http://www.amazon.com/Kotobukiya-Superman-Comics-ArtFX-Statue/dp/B008KHG2K2/ref=sr_1_27?s=toys-and-games&ie=UTF8&qid=1389877745&sr=1-27&keywords=Japan+import&tag=myhawa07-20,5.04,2,,,,"Toys & Games/Kotobukiya Superman New 52 ""DC Comics"" ArtFX + Statue/Kotobukiya","A KOTOBUKIYA Japanese import! It's a bird, it's a plane... DC Comics' ""New 52"" is nearly one year old and already it's made a huge impact on the medium. With 52 re-launched titles the event attracted new readers and gave longtime fans a change of pace. The new storylines also brought new looks and costumes to familiar characters, and Kotobukiya is celebrating those designs in a new series of ARTFX+ Statues starting with none other than the Man of Steel himself, SUPERMAN! Clark Kent is the last surviving son of planet Krypton, sent to Earth to avoid its destruction. The combination of his ancestry and our planet's yellow sun has given him incredible powers which he uses to defend humanity against its greatest threats. Superman stands in a classic heroic pose, his feet spread apart and his fists held tensely at his sides. The intense look on his face captures the Kryptonian's focus and drive, while his intricately sculpted muscles show you that he has the power to back it up. Superman's resplendent red and blue New 52 costume is accurate down to the last detail with its iconic red on yellow ""S"" emblem, textured suit, technological belt and boots, and of course his long cape. Sculpted by Goutaro Takeuchi, the Man of Steel stands 7 _ｽ inches tall (in the ARTFX+ 1/10th scale) on his included magnetic display base. Superman will be joined by his fellow Justice League of America members with a new release coming each month, so get them all and display your own superhero team!",,,,,
Toys & Games,Action Fugures,,Good Smile Company,"Good Smile Company Nendoroid Monster Hunter Tri G Male Swordsman ""Lagia X Edition"" (Japan Import)",B008O1YJ40,"Figurine articul鬥･ taille env. 10 cm, avec socle et accessoires. Mod髑枡 fabriqu繝ｻpar Good Smile Company dans la collection Nendoroid.",51icGKlAjFL.jpg/51sbgmlXIFL.jpg/51FCpYnzBgL.jpg/51OkvLczjLL.jpg/51SlPyU6FxL.jpg/41OpZERidIL.jpg/,53.57,,100,,1,http://www.amazon.com/Good-Smile-Company-Nendoroid-Swordsman/dp/B008O1YJ40/ref=sr_1_28?s=toys-and-games&ie=UTF8&qid=1389877745&sr=1-28&keywords=Japan+import&tag=myhawa07-20,3.96,2,,,,"Toys & Games/Good Smile Company Nendoroid Monster Hunter Tri G Male Swordsman ""Lagia X Edition"" (Japan Import)/Good Smile Company","Figurine articul鬥･ taille env. 10 cm, avec socle et accessoires. Mod髑枡 fabriqu繝ｻpar Good Smile Company dans la collection Nendoroid.",,,,,
Toys & Games,Action Fugures,,Megahouse,Megahouse One Piece Portrait of Pirates: Roronoa Zoro Ex Model PVC Figure,B005SOHV8W,"Imported from Japan. The master swordsman of the Straw Hat Pirates, the one eyed Roronoa Zoro is one of the most dangerous men to ever sail the seas in One Piece. The character comes to life with MegaHouse's One Piece P.O.P. (Portrait of Pirates): Roronoa Zoro EX Model Figure, dressed in his customary outfit and with several swords at his disposal. Made of PVC, he stands 9"" tall. Window box packaging.",41f49pImn9L.jpg/41oA72Ji2B6L.jpg/41xVQKSInxL.jpg/41kc2Cad08L.jpg/410uN5Y2HzL.jpg/41wEVHJh8fL.jpg/41GKGIxAfbL.jpg,89,,100,,1,http://www.amazon.com/Megahouse-One-Piece-Portrait-Pirates/dp/B005SOHV8W/ref=sr_1_29?s=toys-and-games&ie=UTF8&qid=1389877745&sr=1-29&keywords=Japan+import&tag=myhawa07-20,0.63,2,,,,Toys & Games/Megahouse One Piece Portrait of Pirates: Roronoa Zoro Ex Model PVC Figure/Megahouse,"Imported from Japan. The master swordsman of the Straw Hat Pirates, the one eyed Roronoa Zoro is one of the most dangerous men to ever sail the seas in One Piece. The character comes to life with MegaHouse's One Piece P.O.P. (Portrait of Pirates): Roronoa Zoro EX Model Figure, dressed in his customary outfit and with several swords at his disposal. Made of PVC, he stands 9"" tall. Window box packaging.",,,,,
Toys & Games,Action Fugures,,Good Smile Company,Good Smile Company Nendoroid Strike Witches Erica Hartmann (Japan Import),B008UM97RM,"Figurine articul鬥･ en PVC, taille env. 10 cm avec socle, en emballage bo_ｽe-fen鮟屍e.",41bcz96ThfL.jpg/41OUAIbPRqL.jpg/41bu-F2BRAWL.jpg/41ag4YmFtfL.jpg/41zXGLQw9tL.jpg//41bcz96ThfL.jpg,34.12,,100,,1,http://www.amazon.com/Good-Smile-Company-Nendoroid-Hartmann/dp/B008UM97RM/ref=sr_1_30?s=toys-and-games&ie=UTF8&qid=1389877745&sr=1-30&keywords=Japan+import&tag=myhawa07-20,5.04,2,,,,Toys & Games/Good Smile Company Nendoroid Strike Witches Erica Hartmann (Japan Import)/Good Smile Company,"Figurine articul鬥･ en PVC, taille env. 10 cm avec socle, en emballage bo_ｽe-fen鮟屍e.",,,,,
Toys & Games,Action Fugures,,Animewild,Good Smile Company Nendoroid The Amazing Spider-Man Heroes Edition (Japan Import),B008IY7UVM,Good Smile Company Nendoroid The Amazing Spider-Man Heroes Edition (Japan Import),41-njd2BsBoL.jpg/51b16tEpgqL.jpg/512v3n2QYzL.jpg/51jjiqTPw6L.jpg/514WitXs-WL.jpg/51NL2BJT2IgL.jpg/,72.01,,100,,1,http://www.amazon.com/Company-Nendoroid-Amazing-Spider-Man-Edition/dp/B008IY7UVM/ref=sr_1_31?s=toys-and-games&ie=UTF8&qid=1389877745&sr=1-31&keywords=Japan+import&tag=myhawa07-20,4.32,2,,,,Toys & Games/Good Smile Company Nendoroid The Amazing Spider-Man Heroes Edition (Japan Import)/Animewild,Good Smile Company Nendoroid The Amazing Spider-Man Heroes Edition (Japan Import),,,,,
Toys & Games,Action Fugures,,Kotobukiya,"Kotobukiya The Flash New 52 ""DC Comics"" ArtFX + Statue",B0093HPI9E,"A KOTOBUKIYA Japanese import! Kotobukiya's line of DC Comics ""New 52"" ARTFX+ Statues continues, capturing the new looks and costumes of heroes in the Justice League. Racing to join the previously released Superman and Green Lantern comes the Scarlet Speedster and guardian of the Gem Cities, THE FLASH! Barry Allen was a mild-mannered forensic scientist (who was perpetually late) working late at night in his lab when a bolt of lightning changed his life forever. The electricity and chemicals combined mysteriously to imbue Allen with unbelievable speed and thus the Flash was born! Not content merely to stand at attention like his fellow Justice Leaguers Superman and Green Lantern, the Flash can't stay still for a moment. Ready to speed off to fight crime or supervillains with a wide-legged stance, Allen cracks his knuckles in anticipation. The Scarlet Speedster's New 52 costume maintains the character's traditional bright red and yellow color scheme but updates it with a bold new lightning bolt logo and intricate energy lines crackling all over his suit. The Flash's excellent sculpt even includes the new technological details of his costume like the reinforced boots. Standing 7 _ｽ inches tall (in the ARTFX+ 1/10th scale), the Flash was sculpted by master artist Atelier Bamboo. Magnets in his feet make him perfectly stable on his included display base, and he'll look great on your shelf next to the rest of the Justice League including the upcoming Wonder Woman!",41duJ5pAANL.jpg/41L1A92BLn6L.jpg/41AIW3sCj8L.jpg/41W6i-NgD7L.jpg/51VNK0vzhZL.jpg/41mnFLOx3bL.jpg/41UpXCzMoiL.jpg,35.24,,100,,1,http://www.amazon.com/Kotobukiya-Flash-Comics-ArtFX-Statue/dp/B0093HPI9E/ref=sr_1_32?s=toys-and-games&ie=UTF8&qid=1389877745&sr=1-32&keywords=Japan+import&tag=myhawa07-20,5.76,2,,,,"Toys & Games/Kotobukiya The Flash New 52 ""DC Comics"" ArtFX + Statue/Kotobukiya","A KOTOBUKIYA Japanese import! Kotobukiya's line of DC Comics ""New 52"" ARTFX+ Statues continues, capturing the new looks and costumes of heroes in the Justice League. Racing to join the previously released Superman and Green Lantern comes the Scarlet Speedster and guardian of the Gem Cities, THE FLASH! Barry Allen was a mild-mannered forensic scientist (who was perpetually late) working late at night in his lab when a bolt of lightning changed his life forever. The electricity and chemicals combined mysteriously to imbue Allen with unbelievable speed and thus the Flash was born! Not content merely to stand at attention like his fellow Justice Leaguers Superman and Green Lantern, the Flash can't stay still for a moment. Ready to speed off to fight crime or supervillains with a wide-legged stance, Allen cracks his knuckles in anticipation. The Scarlet Speedster's New 52 costume maintains the character's traditional bright red and yellow color scheme but updates it with a bold new lightning bolt logo and intricate energy lines crackling all over his suit. The Flash's excellent sculpt even includes the new technological details of his costume like the reinforced boots. Standing 7 _ｽ inches tall (in the ARTFX+ 1/10th scale), the Flash was sculpted by master artist Atelier Bamboo. Magnets in his feet make him perfectly stable on his included display base, and he'll look great on your shelf next to the rest of the Justice League including the upcoming Wonder Woman!",,,,,
Toys & Games,Action Fugures,,Max Factory,"Max Factory Fate/ZERO ""Saber/ZERO -Refined Ver.-"" (Japan Import)",B008OVBWCC,"The servant dressed in black. Back again after four years. The previous 1/8th scale Saber/Zero figure was originally released in 2008 by Max Factory, but is now returning in a refined version for the anime series! The unique look of Saber from Fate/Zero with her stiff personality has been faithfully sculpted based on the original illustration from the novel. Replaceable parts are also included allowing you to pose her holding Excalibur at her side. Kiritsugu Emiya/Zero: Refined Ver. will be going on sale at the same time, and the two stands can be connected to complete the Fate/Zero combo!",41DA8WjZBWL.jpg/41WTwcoQqqL.jpg/41Xvn98cScL.jpg/41p6QbBve7L.jpg/414BcsKhNDL.jpg/51B7laJwYbL.jpg/,29.01,,100,,1,http://www.amazon.com/Max-Factory-Saber--Refined-Import/dp/B008OVBWCC/ref=sr_1_33?s=toys-and-games&ie=UTF8&qid=1389877745&sr=1-33&keywords=Japan+import&tag=myhawa07-20,4.32,2,,,,"Toys & Games/Max Factory Fate/ZERO ""Saber/ZERO -Refined Ver.-"" (Japan Import)/Max Factory","The servant dressed in black. Back again after four years. The previous 1/8th scale Saber/Zero figure was originally released in 2008 by Max Factory, but is now returning in a refined version for the anime series! The unique look of Saber from Fate/Zero with her stiff personality has been faithfully sculpted based on the original illustration from the novel. Replaceable parts are also included allowing you to pose her holding Excalibur at her side. Kiritsugu Emiya/Zero: Refined Ver. will be going on sale at the same time, and the two stands can be connected to complete the Fate/Zero combo!",,,,,
Toys & Games,Action Fugures,,Animewild,Good Smile Company Nendoroid Rinne no Lagrange (Lagrange: The Flower of Rin-ne) Madoka Kyouno (Japan Import),B008MTZH7M,From the popular anime series 'Lagrange The Flower of Rin-Ne' comes this highly detailed action figure. The Nendoroid-style figure stands approx. 10 cm tall and comes with base and figure stand.,413wbD8lkyL.jpg/41DVNO5mkQL.jpg/41gpU2BDNB4L.jpg/41l6N129dkL.jpg/51g09oWml4L.jpg/51UYBjxj5ZL.jpg/,27.77,,100,,1,http://www.amazon.com/Smile-Company-Nendoroid-Rinne-Lagrange/dp/B008MTZH7M/ref=sr_1_34?s=toys-and-games&ie=UTF8&qid=1389877745&sr=1-34&keywords=Japan+import&tag=myhawa07-20,4.32,2,,,,Toys & Games/Good Smile Company Nendoroid Rinne no Lagrange (Lagrange: The Flower of Rin-ne) Madoka Kyouno (Japan Import)/Animewild,From the popular anime series 'Lagrange The Flower of Rin-Ne' comes this highly detailed action figure. The Nendoroid-style figure stands approx. 10 cm tall and comes with base and figure stand.,,,,,
Toys & Games,Action Fugures,,Bandai,"BANDAI S.H. Figuarts Hikounin Sentai Akibaranger ""Itassha Robo"" (Japan Import)",B008R7BSYA,SH Figuarts led Shah Robo,51zedQuGM1L.jpg/51tcwkh4LkL.jpg/51n2B2fW5opL.jpg/512Buh8kleWL.jpg/51O2B8yykepL.jpg/517iYfeGG2L.jpg/41qUDQfY0GL.jpg,187.27,,100,,1,http://www.amazon.com/BANDAI-Figuarts-Hikounin-Akibaranger-Itassha/dp/B008R7BSYA/ref=sr_1_35?s=toys-and-games&ie=UTF8&qid=1389877745&sr=1-35&keywords=Japan+import&tag=myhawa07-20,3.06,2,,,,"Toys & Games/BANDAI S.H. Figuarts Hikounin Sentai Akibaranger ""Itassha Robo"" (Japan Import)/Bandai",SH Figuarts led Shah Robo,,,,,
Toys & Games,Action Fugures,,Bandai,"BANDAI Figuarts ZERO Macross Frontier The Movie: The Wings of Goodbye Sheryl Nome ""Black Rabbit"" (Japan Import)",B008GM4KXM,"Sheryl Nome in the ""Universal Bunny"" costume of the music live scene in ""Macross Frontier The Movie: The False Songstress"" will make her appear in Figuarts Zero! Besides of the large volume of the mantle and hair accessory, the proportion is totally astonishing from every angle! [Accessory] dedicated pedestal",41pV0HwJwYL.jpg/51Pw-KXlUxL.jpg/417DnxFv2pL.jpg/41ic1TKlUZL.jpg/416nKm4dujL.jpg/5144FqeKo6L.jpg/,36.45,,100,,1,http://www.amazon.com/BANDAI-Figuarts-Macross-Frontier-Movie/dp/B008GM4KXM/ref=sr_1_36?s=toys-and-games&ie=UTF8&qid=1389877745&sr=1-36&keywords=Japan+import&tag=myhawa07-20,0.675,2,,,,"Toys & Games/BANDAI Figuarts ZERO Macross Frontier The Movie: The Wings of Goodbye Sheryl Nome ""Black Rabbit"" (Japan Import)/Bandai","Sheryl Nome in the ""Universal Bunny"" costume of the music live scene in ""Macross Frontier The Movie: The False Songstress"" will make her appear in Figuarts Zero! Besides of the large volume of the mantle and hair accessory, the proportion is totally astonishing from every angle! [Accessory] dedicated pedestal",,,,,
Toys & Games,Action Fugures,,Animewild,"Good Smile Company Nendoroid AQUAPAZZA ""Sasara Kusugawa Valkyrie Ver. & Petite Maryan"" (Japan Import)",B0093IJGT6,Set de 2 figurines articul鬥･s taille env. 8 - 10 cm. Mod髑枡s fabriqu鬧ｸ par Good Smile Company dans la collection Nendoroid.,51aw7PPBYJL.jpg/51tM7TKYjmL.jpg/51AvflQtLlL.jpg/513p2DoAvKL.jpg/51tqXsgrCqL.jpg/5124mQkWc1L.jpg/,46.19,,100,,1,http://www.amazon.com/Company-Nendoroid-AQUAPAZZA-Kusugawa-Valkyrie/dp/B0093IJGT6/ref=sr_1_37?s=toys-and-games&ie=UTF8&qid=1389877745&sr=1-37&keywords=Japan+import&tag=myhawa07-20,6.12,2,,,,"Toys & Games/Good Smile Company Nendoroid AQUAPAZZA ""Sasara Kusugawa Valkyrie Ver. & Petite Maryan"" (Japan Import)/Animewild",Set de 2 figurines articul鬥･s taille env. 8 - 10 cm. Mod髑枡s fabriqu鬧ｸ par Good Smile Company dans la collection Nendoroid.,,,,,
Toys & Games,Action Fugures,,Kotobukiya,"Kotobukiya Cu-poche Idolmaster ""Amami Haruka"" (Japan Import)",B009AO58TK,Figurine articul鬥･ taille env. 11 cm avec accessoires et socle. Mod髑枡 fabriqu繝ｻpar Kotobukiya dans la collection Cu-Poche.,41fZe-NmUhL.jpg/41ttVw4GsBL.jpg/41SeG6LPmXL.jpg/4109ncNpQ2L.jpg/41lT-JXRshL.jpg/41TicDzvnAL.jpg/319HK3MmhQL.jpg,29.95,,100,,1,http://www.amazon.com/Kotobukiya-Cu-poche-Idolmaster-Haruka-Import/dp/B009AO58TK/ref=sr_1_38?s=toys-and-games&ie=UTF8&qid=1389877745&sr=1-38&keywords=Japan+import&tag=myhawa07-20,0.9,2,,,,"Toys & Games/Kotobukiya Cu-poche Idolmaster ""Amami Haruka"" (Japan Import)/Kotobukiya",Figurine articul鬥･ taille env. 11 cm avec accessoires et socle. Mod髑枡 fabriqu繝ｻpar Kotobukiya dans la collection Cu-Poche.,,,,,
Toys & Games,Action Fugures,,Bandai,"BANDAI Figuarts ZERO Grappler Baki ""Hanma Yujiro"" (Japan Import)",B0087JD4RC,Grappler Baki Figurine,41ZRUVJXecL.jpg/51qdVaw4UjL.jpg/51DviDWQ5aL.jpg/51K3FsXzGxL.jpg/51ogls7h5eL.jpg/51pB6jjts1L.jpg/517XqaeUEXL.jpg,38.2,,100,,1,http://www.amazon.com/BANDAI-Figuarts-Grappler-Yujiro-Import/dp/B0087JD4RC/ref=sr_1_39?s=toys-and-games&ie=UTF8&qid=1389877745&sr=1-39&keywords=Japan+import&tag=myhawa07-20,1.035,2,,,,"Toys & Games/BANDAI Figuarts ZERO Grappler Baki ""Hanma Yujiro"" (Japan Import)/Bandai",Grappler Baki Figurine,,,,,
Toys & Games,Action Fugures,,Bandai,BANDAI Macross Frontier DX Chogokin YF-29 Durandal Valkyrie (30th Anniversary Color) (Japan Import),B008JDB6US,BANDAI Macross Frontier DX Chogokin YF-29 Durandal Valkyrie (30th Anniversary Color) (Japan Import),418g2Uyj2BLL.jpg/415ixg-IhaL.jpg/41wxhRbvpXL.jpg/412ukGWWUqL.jpg/41620pWnUQL.jpg/41rjv3qeQjL.jpg/51o8Ko2qYLL.jpg,357.46,,100,,1,http://www.amazon.com/Frontier-Chogokin-Durandal-Valkyrie-Anniversary/dp/B008JDB6US/ref=sr_1_40?s=toys-and-games&ie=UTF8&qid=1389877745&sr=1-40&keywords=Japan+import&tag=myhawa07-20,22.905,2,,,,Toys & Games/BANDAI Macross Frontier DX Chogokin YF-29 Durandal Valkyrie (30th Anniversary Color) (Japan Import)/Bandai,BANDAI Macross Frontier DX Chogokin YF-29 Durandal Valkyrie (30th Anniversary Color) (Japan Import),,,,,
Toys & Games,Action Fugures,,Takara Tomy,"Takara Tomy Transformers Transformer United EX ""Roller Master vs Chopper Master"" (Japan Import)",B007UVGZ1A,Rollermaster vs Choppermaster EXP-01 Transformers United EX Takara Tomy Figures!,513oqDFtlLL.jpg/51IcgCBRk-L.jpg/51Y6zgFXKDL.jpg/41iqC7oktHL.jpg/41OU-lSIx0L.jpg/51iRAy4AdFL.jpg/,29.49,,100,,1,http://www.amazon.com/Takara-Tomy-Transformers-Transformer-Chopper/dp/B007UVGZ1A/ref=sr_1_41?s=toys-and-games&ie=UTF8&qid=1389877745&sr=1-41&keywords=Japan+import&tag=myhawa07-20,0.9,2,,,,"Toys & Games/Takara Tomy Transformers Transformer United EX ""Roller Master vs Chopper Master"" (Japan Import)/Takara Tomy",Rollermaster vs Choppermaster EXP-01 Transformers United EX Takara Tomy Figures!,,,,,
Toys & Games,Action Fugures,,Good Smile Company,Good Smile Company Nendoroid Senki Zesshou Symphogear Tsubasa Kazanari (Japan Import),B009GUL34C,Figurine articul鬥･ taille env. 10 cm avec accessoires et socle. Mod髑枡 fabriqu繝ｻpar Good Smile Company dans la collection Nendoroid.,51aA4Pc7DEL.jpg/512jzan2-tL.jpg/512BX8bQfXoL.jpg/51K4kAnCVrL.jpg/51TFZYL4rHL.jpg/51-kpz3SR-L.jpg/51e475JKlBL.jpg,38.06,,100,,1,http://www.amazon.com/Good-Smile-Company-Nendoroid-Symphogear/dp/B009GUL34C/ref=sr_1_42?s=toys-and-games&ie=UTF8&qid=1389877745&sr=1-42&keywords=Japan+import&tag=myhawa07-20,4.68,2,,,,Toys & Games/Good Smile Company Nendoroid Senki Zesshou Symphogear Tsubasa Kazanari (Japan Import)/Good Smile Company,Figurine articul鬥･ taille env. 10 cm avec accessoires et socle. Mod髑枡 fabriqu繝ｻpar Good Smile Company dans la collection Nendoroid.,,,,,
